Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Gini index,SI.POV.GINI,Libya,LBY,..
Gini index,SI.POV.GINI,Liechtenstein,LIE,..
Gini index,SI.POV.GINI,Lithuania,LTU,35.3
Gini index,SI.POV.GINI,Luxembourg,LUX,34.2
Gini index,SI.POV.GINI,"Macao SAR, China",MAC,..
Gini index,SI.POV.GINI,Madagascar,MDG,..
Gini index,SI.POV.GINI,Malawi,MWI,38.5
Gini index,SI.POV.GINI,Malaysia,MYS,..
Gini index,SI.POV.GINI,Maldives,MDV,29.3
Gini index,SI.POV.GINI,Mali,MLI,..
Gini index,SI.POV.GINI,Malta,MLT,31
Gini index,SI.POV.GINI,Marshall Islands,MHL,35.5
Gini index,SI.POV.GINI,Mauritania,MRT,..
Gini index,SI.POV.GINI,Mauritius,MUS,..
Gini index,SI.POV.GINI,Mexico,MEX,..
Gini index,SI.POV.GINI,"Micronesia, Fed. Sts.",FSM,..
Gini index,SI.POV.GINI,Moldova,MDA,26
Gini index,SI.POV.GINI,Monaco,MCO,..
Gini index,SI.POV.GINI,Mongolia,MNG,..
Gini index,SI.POV.GINI,Montenegro,MNE,..
Gini index,SI.POV.GINI,Morocco,MAR,..
Gini index,SI.POV.GINI,Mozambique,MOZ,..
Gini index,SI.POV.GINI,Myanmar,MMR,..
Gini index,SI.POV.GINI,Namibia,NAM,..
Gini index,SI.POV.GINI,Nauru,NRU,..
Gini index,SI.POV.GINI,Nepal,NPL,..
Gini index,SI.POV.GINI,Netherlands,NLD,29.2
Gini index,SI.POV.GINI,New Caledonia,NCL,..
Gini index,SI.POV.GINI,New Zealand,NZL,..
Gini index,SI.POV.GINI,Nicaragua,NIC,..
Gini index,SI.POV.GINI,Niger,NER,..
Gini index,SI.POV.GINI,Nigeria,NGA,..
Gini index,SI.POV.GINI,North Macedonia,MKD,33.5
Gini index,SI.POV.GINI,Northern Mariana Islands,MNP,..
Gini index,SI.POV.GINI,Norway,NOR,27.7
Gini index,SI.POV.GINI,Oman,OMN,..
Gini index,SI.POV.GINI,Pakistan,PAK,..
Gini index,SI.POV.GINI,Palau,PLW,..
Gini index,SI.POV.GINI,Panama,PAN,49.8
Gini index,SI.POV.GINI,Papua New Guinea,PNG,..
Gini index,SI.POV.GINI,Paraguay,PRY,45.7
Gini index,SI.POV.GINI,Peru,PER,41.6
Gini index,SI.POV.GINI,Philippines,PHL,..
Gini index,SI.POV.GINI,Poland,POL,28.8
Gini index,SI.POV.GINI,Portugal,PRT,32.8
Gini index,SI.POV.GINI,Puerto Rico,PRI,..
Gini index,SI.POV.GINI,Qatar,QAT,..
Gini index,SI.POV.GINI,Romania,ROU,34.8
Gini index,SI.POV.GINI,Russian Federation,RUS,37.7
Gini index,SI.POV.GINI,Rwanda,RWA,..
Gini index,SI.POV.GINI,Samoa,WSM,..
Gini index,SI.POV.GINI,San Marino,SMR,..
Gini index,SI.POV.GINI,Sao Tome and Principe,STP,..
Gini index,SI.POV.GINI,Saudi Arabia,SAU,..
Gini index,SI.POV.GINI,Senegal,SEN,..
Gini index,SI.POV.GINI,Serbia,SRB,34.5
Gini index,SI.POV.GINI,Seychelles,SYC,..
Gini index,SI.POV.GINI,Sierra Leone,SLE,..
Gini index,SI.POV.GINI,Singapore,SGP,..
Gini index,SI.POV.GINI,Sint Maarten (Dutch part),SXM,..
Gini index,SI.POV.GINI,Slovak Republic,SVK,23.2
Gini index,SI.POV.GINI,Slovenia,SVN,24.4
Gini index,SI.POV.GINI,Solomon Islands,SLB,..
Gini index,SI.POV.GINI,Somalia,SOM,..
Gini index,SI.POV.GINI,South Africa,ZAF,..
Gini index,SI.POV.GINI,South Sudan,SSD,..
Gini index,SI.POV.GINI,Spain,ESP,34.3
Gini index,SI.POV.GINI,Sri Lanka,LKA,37.7
Gini index,SI.POV.GINI,St. Kitts and Nevis,KNA,..
Gini index,SI.POV.GINI,St. Lucia,LCA,..
Gini index,SI.POV.GINI,St. Martin (French part),MAF,..
Gini index,SI.POV.GINI,St. Vincent and the Grenadines,VCT,..
Gini index,SI.POV.GINI,Sudan,SDN,..
Gini index,SI.POV.GINI,Suriname,SUR,..
Gini index,SI.POV.GINI,Sweden,SWE,29.3
Gini index,SI.POV.GINI,Switzerland,CHE,..
Gini index,SI.POV.GINI,Syrian Arab Republic,SYR,..
Gini index,SI.POV.GINI,Tajikistan,TJK,..
Gini index,SI.POV.GINI,Tanzania,TZA,..
Gini index,SI.POV.GINI,Thailand,THA,34.9
Gini index,SI.POV.GINI,Timor-Leste,TLS,..
Gini index,SI.POV.GINI,Togo,TGO,..
Gini index,SI.POV.GINI,Tonga,TON,..
Gini index,SI.POV.GINI,Trinidad and Tobago,TTO,..
Gini index,SI.POV.GINI,Tunisia,TUN,..
Gini index,SI.POV.GINI,Turkiye,TUR,41.9
Gini index,SI.POV.GINI,Turkmenistan,TKM,..
Gini index,SI.POV.GINI,Turks and Caicos Islands,TCA,..
Gini index,SI.POV.GINI,Tuvalu,TUV,..
Gini index,SI.POV.GINI,Uganda,UGA,42.7
Gini index,SI.POV.GINI,Ukraine,UKR,26.6
Gini index,SI.POV.GINI,United Arab Emirates,ARE,..
Gini index,SI.POV.GINI,United Kingdom,GBR,32.8
Gini index,SI.POV.GINI,United States,USA,41.5
Gini index,SI.POV.GINI,Uruguay,URY,39.7
Gini index,SI.POV.GINI,Uzbekistan,UZB,..
Gini index,SI.POV.GINI,Vanuatu,VUT,32.3
Gini index,SI.POV.GINI,"Venezuela, RB",VEN,..
Gini index,SI.POV.GINI,Vietnam,VNM,..
Gini index,SI.POV.GINI,Virgin Islands (U.S.),VIR,..
Gini index,SI.POV.GINI,West Bank and Gaza,PSE,..
Gini index,SI.POV.GINI,"Yemen, Rep.",YEM,..
Gini index,SI.POV.GINI,Zambia,ZMB,..
Gini index,SI.POV.GINI,Zimbabwe,ZWE,50.3
Gini index,SI.POV.GINI,Africa Eastern and Southern,AFE,..
Gini index,SI.POV.GINI,Africa Western and Central,AFW,..
Gini index,SI.POV.GINI,Arab World,ARB,..
Gini index,SI.POV.GINI,Caribbean small states,CSS,..
Gini index,SI.POV.GINI,Central Europe and the Baltics,CEB,..
Gini index,SI.POV.GINI,Early-demographic dividend,EAR,..
Gini index,SI.POV.GINI,East Asia & Pacific,EAS,..
Gini index,SI.POV.GINI,East Asia & Pacific (excluding high income),EAP,..
Gini index,SI.POV.GINI,East Asia & Pacific (IDA & IBRD countries),TEA,..
Gini index,SI.POV.GINI,Euro area,EMU,..
Gini index,SI.POV.GINI,Europe & Central Asia,ECS,..
Gini index,SI.POV.GINI,Europe & Central Asia (excluding high income),ECA,..
Gini index,SI.POV.GINI,Europe & Central Asia (IDA & IBRD countries),TEC,..
Gini index,SI.POV.GINI,European Union,EUU,..
Gini index,SI.POV.GINI,Fragile and conflict affected situations,FCS,..
Gini index,SI.POV.GINI,Heavily indebted poor countries (HIPC),HPC,..
Gini index,SI.POV.GINI,High income,HIC,..
Gini index,SI.POV.GINI,IBRD only,IBD,..
Gini index,SI.POV.GINI,IDA & IBRD total,IBT,..
Gini index,SI.POV.GINI,IDA blend,IDB,..
Gini index,SI.POV.GINI,IDA only,IDX,..
Gini index,SI.POV.GINI,IDA total,IDA,..
Gini index,SI.POV.GINI,Late-demographic dividend,LTE,..
Gini index,SI.POV.GINI,Latin America & Caribbean,LCN,..
Gini index,SI.POV.GINI,Latin America & Caribbean (excluding high income),LAC,..
Gini index,SI.POV.GINI,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
Gini index,SI.POV.GINI,Least developed countries: UN classification,LDC,..
Gini index,SI.POV.GINI,Low & middle income,LMY,..
Gini index,SI.POV.GINI,Low income,LIC,..
Gini index,SI.POV.GINI,Lower middle income,LMC,..
Gini index,SI.POV.GINI,Middle East & North Africa,MEA,..
Gini index,SI.POV.GINI,Middle East & North Africa (excluding high income),MNA,..
Gini index,SI.POV.GINI,Middle East & North Africa (IDA & IBRD countries),TMN,..
Gini index,SI.POV.GINI,Middle income,MIC,..
Gini index,SI.POV.GINI,North America,NAC,..
Gini index,SI.POV.GINI,Not classified,INX,..
Gini index,SI.POV.GINI,OECD members,OED,..
Gini index,SI.POV.GINI,Other small states,OSS,..
Gini index,SI.POV.GINI,Pacific island small states,PSS,..
Gini index,SI.POV.GINI,Post-demographic dividend,PST,..
Gini index,SI.POV.GINI,Pre-demographic dividend,PRE,..
Gini index,SI.POV.GINI,Small states,SST,..
Gini index,SI.POV.GINI,South Asia,SAS,..
Gini index,SI.POV.GINI,South Asia (IDA & IBRD),TSA,..
Gini index,SI.POV.GINI,Sub-Saharan Africa,SSF,..
Gini index,SI.POV.GINI,Sub-Saharan Africa (excluding high income),SSA,..
Gini index,SI.POV.GINI,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
Gini index,SI.POV.GINI,Upper middle income,UMC,..
Gini index,SI.POV.GINI,World,WLD,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 06/29/2023,,,,
